strategy_id,symbol,exchange,instrument_id,position_type,open_datetime,close_datetime,entry_price,exit_price,quantity,realized_pnl,fees,duration_seconds,return_pct,order_ids
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-01-24 03:00:00+00:00,2020-01-24 12:00:00+00:00,159.14,161.49,0.0,-147.68399318,7.64279318,32400.0,-1.4766871936659598,"BINANCE-1-021,BINANCE-1-022"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-01-24 13:00:00+00:00,2020-01-25 01:00:00+00:00,161.81,158.74,0.0,-185.98288944,7.456249440000001,43200.0,-1.897286941474563,"BINANCE-1-023,BINANCE-1-024"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-01-27 01:00:00+00:00,2020-01-27 13:00:00+00:00,168.34,169.25,0.0,-57.83647238,7.47343238,43200.0,-0.5405726505880892,"BINANCE-1-025,BINANCE-1-026"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-01-30 17:00:00+00:00,2020-01-30 18:00:00+00:00,179.81,181.32,0.0,-85.45740915,7.46137915,3600.0,-0.8397753183916334,"BINANCE-1-027,BINANCE-1-028"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-02-02 07:00:00+00:00,2020-02-23 11:00:00+00:00,187.34,268.51,0.0,3996.66003334,8.99829666,1828800.0,43.327639585779856,"BINANCE-1-029,BINANCE-1-030"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-02-25 12:00:00+00:00,2020-02-25 14:00:00+00:00,261.5,253.93,0.0,-334.33651514,8.86436514,7200.0,-2.894837476099421,"BINANCE-1-031,BINANCE-1-032"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-02-25 15:00:00+00:00,2020-03-01 02:00:00+00:00,252.67,223.6,0.0,1265.96141131,8.35110869,385200.0,11.5051252621997,"BINANCE-1-033,BINANCE-1-034"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-03-01 13:00:00+00:00,2020-03-02 11:00:00+00:00,222.44,224.84,0.0,-135.75134876,9.41774876,79200.0,-1.0789426362165067,"BINANCE-1-035,BINANCE-1-036"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-03-06 07:00:00+00:00,2020-03-07 17:00:00+00:00,235.58,239.13,0.0,166.04013214,9.38311786,122400.0,1.5069190933016285,"BINANCE-1-037,BINANCE-1-038"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-03-15 22:00:00+00:00,2020-03-15 23:00:00+00:00,123.93,123.89,0.0,-13.16206531,9.37790531,3600.0,-0.03227628499959945,"BINANCE-1-039,BINANCE-1-040"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-03-16 15:00:00+00:00,2020-03-16 20:00:00+00:00,114.65,109.27,0.0,-559.01172787,9.15420787,18000.0,-4.692542520715226,"BINANCE-1-041,BINANCE-1-042"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-03-19 14:00:00+00:00,2020-03-19 16:00:00+00:00,126.1,135.2,0.0,-834.91439564,9.48069564,7200.0,-7.216494845360821,"BINANCE-1-043,BINANCE-1-044"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-03-23 01:00:00+00:00,2020-03-23 02:00:00+00:00,123.28,124.13,0.0,67.13961426,8.846985740000001,3600.0,0.6894873458793027,"BINANCE-1-045,BINANCE-1-046"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-04-01 21:00:00+00:00,2020-04-02 19:00:00+00:00,131.6,140.87,0.0,769.51584699,9.154883009999999,79200.0,7.044072948328273,"BINANCE-1-047,BINANCE-1-048"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-04-06 14:00:00+00:00,2020-04-06 16:00:00+00:00,155.9,163.32,0.0,-553.80405931,9.36897931,7200.0,-4.759461193072467,"BINANCE-1-049,BINANCE-1-050"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-04-18 13:00:00+00:00,2020-04-18 17:00:00+00:00,183.41,182.43,0.0,-68.54768263,8.90586263,14400.0,-0.5343220107954849,"BINANCE-1-051,BINANCE-1-052"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-04-23 15:00:00+00:00,2020-04-24 00:00:00+00:00,189.35,186.27,0.0,-189.83844471,8.82992471,32400.0,-1.626617375231043,"BINANCE-1-053,BINANCE-1-054"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-04-25 12:00:00+00:00,2020-04-25 14:00:00+00:00,194.28,195.56,0.0,-81.54536951,8.85544951,7200.0,-0.6588429071443302,"BINANCE-1-055,BINANCE-1-056"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-04-26 15:00:00+00:00,2020-04-27 14:00:00+00:00,194.05,191.89,0.0,113.6105771,8.7447829,82800.0,1.1131151765009117,"BINANCE-1-057,BINANCE-1-058"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-04-29 14:00:00+00:00,2020-04-29 17:00:00+00:00,209.45,215.29,0.0,-317.03403379,8.96235379,10800.0,-2.7882549534495205,"BINANCE-1-059,BINANCE-1-060"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-04-29 18:00:00+00:00,2020-04-30 02:00:00+00:00,214.74,218.5,0.0,-199.47710664,8.788706640000001,28800.0,-1.7509546428238654,"BINANCE-1-061,BINANCE-1-062"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-05-19 12:00:00+00:00,2020-05-20 07:00:00+00:00,211.02,213.4,0.0,-130.38493645,8.68125645,68400.0,-1.1278551796038316,"BINANCE-1-063,BINANCE-1-064"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-05-20 16:00:00+00:00,2020-05-20 22:00:00+00:00,209.15,210.1,0.0,-57.3178914,8.5999914,21600.0,-0.45421945971790834,"BINANCE-1-065,BINANCE-1-066"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-05-28 13:00:00+00:00,2020-06-05 11:00:00+00:00,209.26,243.3,0.0,1730.80313517,9.253584830000001,684000.0,16.2668450731148,"BINANCE-1-067,BINANCE-1-068"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-06-07 20:00:00+00:00,2020-06-09 01:00:00+00:00,242.56,243.96,0.0,57.45862586,9.276574140000001,104400.0,0.5771767810026418,"BINANCE-1-069,BINANCE-1-070"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-06-10 19:00:00+00:00,2020-06-11 14:00:00+00:00,246.97,241.11,0.0,-284.19020345,9.162823450000001,68400.0,-2.372757824837024,"BINANCE-1-071,BINANCE-1-072"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-06-22 03:00:00+00:00,2020-06-24 08:00:00+00:00,234.27,243.03,0.0,418.77950868,9.33045132,190800.0,3.7392751952874947,"BINANCE-1-073,BINANCE-1-074"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-07-08 05:00:00+00:00,2020-07-08 11:00:00+00:00,239.2,244.13,0.0,-249.70607835,9.42280835,21600.0,-2.0610367892976544,"BINANCE-1-075,BINANCE-1-076"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-07-08 13:00:00+00:00,2020-07-08 14:00:00+00:00,246.41,245.84,0.0,17.4633186,9.2161014,3600.0,0.23132178077188703,"BINANCE-1-077,BINANCE-1-078"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-07-12 23:00:00+00:00,2020-07-13 20:00:00+00:00,242.82,239.14,0.0,-184.08891465,9.16379465,75600.0,-1.5155259039617897,"BINANCE-1-079,BINANCE-1-080"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-07-16 07:00:00+00:00,2020-07-19 23:00:00+00:00,232.55,239.19,0.0,-336.22450495,9.290824950000001,316800.0,-2.855299935497735,"BINANCE-1-081,BINANCE-1-082"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-07-25 17:00:00+00:00,2020-08-01 11:00:00+00:00,296.91,356.67,0.0,2260.82658687,9.933893130000001,583200.0,20.12731130645651,"BINANCE-1-083,BINANCE-1-084"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-08-02 05:00:00+00:00,2020-08-02 06:00:00+00:00,370.55,373.96,0.0,-124.20031059,9.97554059,3600.0,-0.9202536769666647,"BINANCE-1-085,BINANCE-1-086"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-08-05 23:00:00+00:00,2020-08-06 00:00:00+00:00,400.95,399.85,0.0,24.01648304,9.86681696,3600.0,0.274348422496562,"BINANCE-1-087,BINANCE-1-088"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-08-17 16:00:00+00:00,2020-08-17 19:00:00+00:00,440.92,438.39,0.0,-80.79777751,9.861637510000001,10800.0,-0.5738002358704586,"BINANCE-1-089,BINANCE-1-090"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-08-23 14:00:00+00:00,2020-08-25 15:00:00+00:00,389.92,385.76,0.0,-141.26506547,9.80490547,176400.0,-1.0668855149774337,"BINANCE-1-091,BINANCE-1-092"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-08-25 19:00:00+00:00,2020-08-27 18:00:00+00:00,379.67,380.55,0.0,18.58352842,9.81231158,169200.0,0.23178023019991834,"BINANCE-1-093,BINANCE-1-094"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-08-29 11:00:00+00:00,2020-08-29 16:00:00+00:00,397.89,402.64,0.0,-156.23351256,9.86701256,18000.0,-1.1937972806554509,"BINANCE-1-095,BINANCE-1-096"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-09-01 16:00:00+00:00,2020-09-01 17:00:00+00:00,479.01,475.63,0.0,-95.67528365,9.711743649999999,3600.0,-0.7056220120665535,"BINANCE-1-097,BINANCE-1-098"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-09-04 15:00:00+00:00,2020-09-04 20:00:00+00:00,384.28,391.28,0.0,-230.84225348,9.79625348,18000.0,-1.8215884251066905,"BINANCE-1-099,BINANCE-1-100"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-09-17 02:00:00+00:00,2020-09-17 11:00:00+00:00,380.08,382.79,0.0,76.04863479,9.64969521,32400.0,0.7130077878341412,"BINANCE-1-101,BINANCE-1-102"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-10-08 13:00:00+00:00,2020-10-14 15:00:00+00:00,343.86,375.92,0.0,1114.05649363,10.09534637,525600.0,9.323561914732736,"BINANCE-1-103,BINANCE-1-104"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-10-15 13:00:00+00:00,2020-10-16 05:00:00+00:00,376.99,370.0,0.0,-243.89040296,9.99801296,57600.0,-1.8541605878140022,"BINANCE-1-105,BINANCE-1-106"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-10-22 11:00:00+00:00,2020-10-23 17:00:00+00:00,415.76,405.56,0.0,-316.35068082,9.871280819999999,108000.0,-2.4533384644987444,"BINANCE-1-107,BINANCE-1-108"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-10-31 11:00:00+00:00,2020-11-01 21:00:00+00:00,390.38,396.93,0.0,-216.89727378,9.950023779999999,122400.0,-1.6778523489932917,"BINANCE-1-109,BINANCE-1-110"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-11-04 17:00:00+00:00,2020-11-05 09:00:00+00:00,400.74,398.37,0.0,-82.05565915,9.75169915,57600.0,-0.5914058990866944,"BINANCE-1-111,BINANCE-1-112"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-11-14 18:00:00+00:00,2020-11-15 17:00:00+00:00,460.14,445.66,0.0,-393.0246336,9.5942336,82800.0,-3.1468683444169088,"BINANCE-1-113,BINANCE-1-114"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-11-16 17:00:00+00:00,2020-11-17 01:00:00+00:00,462.5,465.54,0.0,-88.41871872,9.62191872,28800.0,-0.6572972972973101,"BINANCE-1-115,BINANCE-1-116"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-11-20 10:00:00+00:00,2020-11-20 11:00:00+00:00,506.5,506.19,0.0,-2.24198716,9.55209716,3600.0,0.061204343534060346,"BINANCE-1-117,BINANCE-1-118"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-11-22 01:00:00+00:00,2020-11-22 19:00:00+00:00,543.37,574.79,0.0,-700.41059545,9.83041545,64800.0,-5.782431860426596,"BINANCE-1-119,BINANCE-1-120"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-12-03 17:00:00+00:00,2020-12-04 13:00:00+00:00,613.11,591.15,0.0,406.11162077,9.10805923,72000.0,3.581739002789064,"BINANCE-1-121,BINANCE-1-122"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-12-11 01:00:00+00:00,2020-12-11 09:00:00+00:00,546.43,541.68,0.0,93.14263778,9.39561222,28800.0,0.869278773127391,"BINANCE-1-123,BINANCE-1-124"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-12-15 05:00:00+00:00,2020-12-15 20:00:00+00:00,582.78,591.04,0.0,-177.38400896,9.54080896,54000.0,-1.4173444524520296,"BINANCE-1-125,BINANCE-1-126"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2020-12-19 18:00:00+00:00,2020-12-23 13:00:00+00:00,659.87,608.44,0.0,907.03470491,9.03645509,327600.0,7.7939594162486525,"BINANCE-1-127,BINANCE-1-128"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2020-12-26 15:00:00+00:00,2020-12-31 02:00:00+00:00,628.77,739.08,0.0,2130.93616404,10.62217596,385200.0,17.543775943508756,"BINANCE-1-129,BINANCE-1-130"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-01-02 02:00:00+00:00,2021-01-07 19:00:00+00:00,730.69,1236.5,0.0,9173.24002434,14.292815659999999,493200.0,69.22361055988173,"BINANCE-1-131,BINANCE-1-132"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-01-19 09:00:00+00:00,2021-01-19 10:00:00+00:00,1383.97,1389.15,0.0,-81.15645619,14.31373619,3600.0,-0.37428556977392446,"BINANCE-1-133,BINANCE-1-134"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-01-19 13:00:00+00:00,2021-01-19 14:00:00+00:00,1419.96,1408.92,0.0,124.34111395,14.19984605,3600.0,0.777486689765905,"BINANCE-1-135,BINANCE-1-136"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-01-20 13:00:00+00:00,2021-01-20 14:00:00+00:00,1311.5,1305.06,0.0,-102.07263162,14.26967162,3600.0,-0.49104079298513126,"BINANCE-1-137,BINANCE-1-138"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-02-02 01:00:00+00:00,2021-02-02 04:00:00+00:00,1385.11,1382.75,0.0,-44.62907757,14.25115757,10800.0,-0.17038357964348494,"BINANCE-1-139,BINANCE-1-140"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-02-02 10:00:00+00:00,2021-02-02 17:00:00+00:00,1442.87,1475.99,0.0,-423.17686805,14.40982805,25200.0,-2.2954250902714746,"BINANCE-1-141,BINANCE-1-142"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-02-03 16:00:00+00:00,2021-02-04 10:00:00+00:00,1610.59,1645.05,0.0,362.2483532,14.2271468,64800.0,2.1395885979672125,"BINANCE-1-143,BINANCE-1-144"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-02-08 16:00:00+00:00,2021-02-08 17:00:00+00:00,1720.11,1713.52,0.0,53.91302358,14.19462642,3600.0,0.38311503334088615,"BINANCE-1-145,BINANCE-1-146"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-02-20 01:00:00+00:00,2021-02-20 03:00:00+00:00,1954.09,2024.88,0.0,-659.46864827,14.50095827,7200.0,-3.622658117077515,"BINANCE-1-147,BINANCE-1-148"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-03-03 14:00:00+00:00,2021-03-06 17:00:00+00:00,1592.71,1602.4,0.0,-120.33041072,14.021420719999998,270000.0,-0.608397008871675,"BINANCE-1-149,BINANCE-1-150"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-03-10 21:00:00+00:00,2021-03-10 23:00:00+00:00,1817.49,1796.8,0.0,184.379485,13.851405,7200.0,1.138383154790401,"BINANCE-1-151,BINANCE-1-152"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-03-29 16:00:00+00:00,2021-03-29 18:00:00+00:00,1808.68,1830.1,0.0,-221.41208065,14.08790065,7200.0,-1.1842890948094764,"BINANCE-1-153,BINANCE-1-154"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-04-02 15:00:00+00:00,2021-04-02 18:00:00+00:00,2077.2,2057.15,0.0,-181.74711876,13.848418760000001,10800.0,-0.9652416714808321,"BINANCE-1-155,BINANCE-1-156"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-04-12 07:00:00+00:00,2021-04-12 10:00:00+00:00,2186.61,2141.0,0.0,-374.65702222,13.69948222,10800.0,-2.0858772254768843,"BINANCE-1-157,BINANCE-1-158"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-04-13 19:00:00+00:00,2021-04-13 20:00:00+00:00,2301.61,2306.05,0.0,-46.72714697,13.70686697,3600.0,-0.19290844235122506,"BINANCE-1-159,BINANCE-1-160"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-04-15 09:00:00+00:00,2021-04-15 14:00:00+00:00,2454.52,2465.4,0.0,-89.47324915,13.70492915,18000.0,-0.44326385606963115,"BINANCE-1-161,BINANCE-1-162"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-04-16 05:00:00+00:00,2021-04-16 21:00:00+00:00,2426.0,2447.12,0.0,-162.13067494,13.69931494,57600.0,-0.8705688375927334,"BINANCE-1-163,BINANCE-1-164"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-04-21 01:00:00+00:00,2021-04-21 02:00:00+00:00,2322.32,2328.08,0.0,-55.68050912,13.59218912,3600.0,-0.24802783423472086,"BINANCE-1-165,BINANCE-1-166"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-04-21 15:00:00+00:00,2021-04-21 16:00:00+00:00,2442.08,2427.3,0.0,-116.04041562,13.51155562,3600.0,-0.6052217781563174,"BINANCE-1-167,BINANCE-1-168"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-04-22 12:00:00+00:00,2021-04-22 19:00:00+00:00,2552.53,2539.48,0.0,-99.78412166,13.47142166,25200.0,-0.5112574582864959,"BINANCE-1-169,BINANCE-1-170"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-04-22 21:00:00+00:00,2021-04-22 23:00:00+00:00,2417.53,2398.94,0.0,116.02733775,13.41483225,7200.0,0.7689666725955946,"BINANCE-1-171,BINANCE-1-172"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-04-28 13:00:00+00:00,2021-04-28 14:00:00+00:00,2706.46,2709.04,0.0,2.5825258,13.519254199999999,3600.0,0.0953274757432121,"BINANCE-1-173,BINANCE-1-174"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-05-03 10:00:00+00:00,2021-05-03 17:00:00+00:00,3155.69,3285.33,0.0,-707.75443203,13.79151203,25200.0,-4.10813482946677,"BINANCE-1-175,BINANCE-1-176"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-05-06 19:00:00+00:00,2021-05-06 22:00:00+00:00,3483.25,3531.56,0.0,-242.69840715,13.322527149999999,10800.0,-1.386923132132356,"BINANCE-1-177,BINANCE-1-178"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-05-08 14:00:00+00:00,2021-05-08 23:00:00+00:00,3671.0,3914.47,0.0,1075.22895126,13.56888874,32400.0,6.632252792154714,"BINANCE-1-179,BINANCE-1-180"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-05-17 05:00:00+00:00,2021-05-17 06:00:00+00:00,3346.2,3402.76,0.0,272.91072787,13.678792130000001,3600.0,1.6902755364293975,"BINANCE-1-181,BINANCE-1-182"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-05-31 09:00:00+00:00,2021-06-03 12:00:00+00:00,2487.91,2827.07,0.0,2315.08660095,14.60343905,270000.0,13.632325928188727,"BINANCE-1-183,BINANCE-1-184"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-06-03 14:00:00+00:00,2021-06-03 16:00:00+00:00,2793.45,2833.34,0.0,-275.26315691,14.70167691,7200.0,-1.4279833181191748,"BINANCE-1-185,BINANCE-1-186"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-06-07 14:00:00+00:00,2021-06-08 04:00:00+00:00,2777.11,2498.2,0.0,1805.0119914,13.7601186,50400.0,10.043174379120757,"BINANCE-1-187,BINANCE-1-188"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-06-18 10:00:00+00:00,2021-06-18 11:00:00+00:00,2328.99,2318.88,0.0,67.35995573,15.17808427,3600.0,0.4340937487923857,"BINANCE-1-189,BINANCE-1-190"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-06-18 13:00:00+00:00,2021-06-22 16:00:00+00:00,2277.8,1910.71,0.0,3055.59685175,14.00972825,356400.0,16.115989112301342,"BINANCE-1-191,BINANCE-1-192"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-06-26 08:00:00+00:00,2021-06-26 10:00:00+00:00,1731.36,1763.45,0.0,-397.93700089,16.61153089,7200.0,-1.8534562424914691,"BINANCE-1-193,BINANCE-1-194"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-06-27 23:00:00+00:00,2021-07-06 10:00:00+00:00,1980.83,2268.71,0.0,2943.64937263,17.48430737,730800.0,14.533301696763479,"BINANCE-1-195,BINANCE-1-196"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-07-07 05:00:00+00:00,2021-07-07 08:00:00+00:00,2384.0,2381.68,0.0,-38.72955661,17.46907661,10800.0,-0.09731543624161842,"BINANCE-1-197,BINANCE-1-198"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-07-08 12:00:00+00:00,2021-07-08 14:00:00+00:00,2159.62,2156.99,0.0,-44.03260091,17.45119091,7200.0,-0.12178068363879468,"BINANCE-1-199,BINANCE-1-200"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-07-09 15:00:00+00:00,2021-07-09 18:00:00+00:00,2171.8,2131.92,0.0,-417.67893952,17.283739519999997,10800.0,-1.8362648494336553,"BINANCE-1-201,BINANCE-1-202"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,SHORT,2021-07-13 13:00:00+00:00,2021-07-13 16:00:00+00:00,1977.5,1991.14,0.0,-166.29904698,17.33660698,10800.0,-0.6897597977244097,"BINANCE-1-203,BINANCE-1-204"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-07-14 10:00:00+00:00,2021-07-15 11:00:00+00:00,1941.48,1912.84,0.0,-334.44372797,17.08388797,90000.0,-1.475163277499647,"BINANCE-1-205,BINANCE-1-206"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-07-17 17:00:00+00:00,2021-07-19 02:00:00+00:00,1893.41,1877.62,0.0,-195.02229689,17.005836889999998,118800.0,-0.8339451043355761,"BINANCE-1-207,BINANCE-1-208"
ToTheMoon-Trainset,ETHUSDT,BINANCE,ETHUSDT-PERP.BINANCE,LONG,2021-07-21 17:00:00+00:00,2021-07-21 19:00:00+00:00,1971.89,1937.27,0.0,-389.91516327,16.85004327,7200.0,-1.75567602655321,"BINANCE-1-209,BINANCE-1-210"
