trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-011,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-62432c5eebdf9299-3895,MARKET,SELL,4.153,IOC,False,False,4.153,TAKER,2657.31,0.0,['4.41432337 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0a4b1e22-ccd2-4dc1-bfba-120643f89351,2025-02-10 15:00:00+00:00,2025-02-10 15:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-012,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-09ffaa144b782d25-3908,MARKET,BUY,4.153,IOC,False,False,4.153,TAKER,2681.77,0.0,['4.45495632 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,97c52dd7-d261-4e30-9016-cc54055057b0,2025-02-10 18:00:00+00:00,2025-02-10 18:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-013,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-80ec5b9f151c88ca-4085,MARKET,SELL,4.226,IOC,False,False,4.226,TAKER,2598.43,0.0,['4.39238607 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7bacc5a6-046f-4475-88e0-d35fb6af7626,2025-02-12 14:00:00+00:00,2025-02-12 14:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-014,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-a491f3e50260f9d6-4098,MARKET,BUY,4.226,IOC,False,False,4.226,TAKER,2672.09,0.0,['4.51690094 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ec834032-3944-4afc-bd0e-9888ecbf6368,2025-02-12 17:00:00+00:00,2025-02-12 17:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-015,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-f6848b3e85d8fa7a-4299,MARKET,SELL,3.954,IOC,False,False,3.954,TAKER,2736.68,0.0,['4.32833309 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ecd4e4c3-cc57-4225-bfa2-99deacd5179c,2025-02-14 19:00:00+00:00,2025-02-14 19:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-016,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-e15e7712e3b1f634-4571,MARKET,BUY,3.954,IOC,False,False,3.954,TAKER,2754.74,0.0,['4.35689678 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,48441361-e1d7-4530-9492-b5f72e1e5635,2025-02-17 15:00:00+00:00,2025-02-17 15:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-017,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-0ed025176d624e26-4576,MARKET,SELL,3.957,IOC,False,False,3.957,TAKER,2724.42,0.0,['4.31221198 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,29bfc77b-a94d-4e44-af25-4de42ebcc775,2025-02-17 16:00:00+00:00,2025-02-17 16:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-018,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-dd2c2f56328c30d3-4937,MARKET,BUY,3.957,IOC,False,False,3.957,TAKER,2799.63,0.0,['4.43125436 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e3f2853e-5760-423f-8582-e573c41fada9,2025-02-21 10:00:00+00:00,2025-02-21 10:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-019,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-51feea973760ee7f-4958,MARKET,SELL,3.904,IOC,False,False,3.904,TAKER,2722.25,0.0,['4.25106560 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8d7ddf21-7d80-425e-8742-844f9b60b984,2025-02-21 15:00:00+00:00,2025-02-21 15:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-020,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-892b6ad79b3545c7-5147,MARKET,BUY,3.904,IOC,False,False,3.904,TAKER,2789.2,0.0,['4.35561472 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2e907696-e0b9-4993-a4f4-f8c2ba24a6a6,2025-02-23 14:00:00+00:00,2025-02-23 14:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-021,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-5b6e70390bf89f9d-5829,MARKET,BUY,4.231,IOC,False,False,4.231,TAKER,2479.82,0.0,['4.19684737 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,65b76527-cacb-4447-b57d-819c32f91ec4,2025-03-02 17:00:00+00:00,2025-03-02 17:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-022,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-e40997ed3e1f01c8-5834,MARKET,SELL,4.231,IOC,False,False,4.231,TAKER,2473.69,0.0,['4.18647296 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9893d990-e991-4368-8f32-980d937d6a56,2025-03-02 18:00:00+00:00,2025-03-02 18:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-023,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-c896dfc14a9b0890-6309,MARKET,SELL,4.847,IOC,False,False,4.847,TAKER,2161.23,0.0,['4.19019272 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,47d65061-88e4-43fd-8e53-5a3219900720,2025-03-07 17:00:00+00:00,2025-03-07 17:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-024,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-1b7719ddbb2483a9-6318,MARKET,BUY,4.847,IOC,False,False,4.847,TAKER,2177.47,0.0,['4.22167884 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7dedd40c-4c0e-4ca1-88ea-995a759d6084,2025-03-07 19:00:00+00:00,2025-03-07 19:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-025,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-53226f07b80a8905-7174,MARKET,BUY,5.463,IOC,False,False,5.463,TAKER,1909.33,0.0,['4.17226792 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0b6053cd-84d6-4da1-83ae-779dcddfa938,2025-03-16 17:00:00+00:00,2025-03-16 17:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-026,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-d1c4cbcc8128bed1-7187,MARKET,SELL,5.463,IOC,False,False,5.463,TAKER,1893.67,0.0,['4.13804768 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,cc03e9a9-351b-4f62-b60e-3f505e665882,2025-03-16 20:00:00+00:00,2025-03-16 20:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-027,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-28c744b16671d1f6-7444,MARKET,BUY,5.184,IOC,False,False,5.184,TAKER,2003.11,0.0,['4.15364890 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b4e9005e-4990-4794-bb9a-a19491a333c8,2025-03-19 12:00:00+00:00,2025-03-19 12:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-028,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-3da1fa0f2565153f-7449,MARKET,SELL,5.184,IOC,False,False,5.184,TAKER,2015.78,0.0,['4.17992141 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e4534020-9902-4ba8-876e-3339658af514,2025-03-19 13:00:00+00:00,2025-03-19 13:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-029,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-d2eeb72fa2fcf43e-7557,MARKET,BUY,5.318,IOC,False,False,5.318,TAKER,1957.9,0.0,['4.16484488 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,053bb3d4-7be0-4596-bb97-48d1de8a3b97,2025-03-20 16:00:00+00:00,2025-03-20 16:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-030,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-f077a35524a44713-7642,MARKET,SELL,5.318,IOC,False,False,5.318,TAKER,1951.45,0.0,['4.15112444 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9bb6b349-d842-47ef-8530-d532dce214dc,2025-03-21 13:00:00+00:00,2025-03-21 13:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-031,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-bdd85003072398f3-7831,MARKET,SELL,5.175,IOC,False,False,5.175,TAKER,2008.1,0.0,['4.15676700 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,01b65ded-177d-4530-ac81-099c669df580,2025-03-23 12:00:00+00:00,2025-03-23 12:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-032,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-0514a0a5a498bee7-7896,MARKET,BUY,5.175,IOC,False,False,5.175,TAKER,2039.57,0.0,['4.22190990 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,dc73c7d4-2ac2-4b79-b95e-4748b171d517,2025-03-24 04:00:00+00:00,2025-03-24 04:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-033,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-b35ad062efa017c6-7901,MARKET,BUY,5.032,IOC,False,False,5.032,TAKER,2047.96,0.0,['4.12213389 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,19535885-ddbe-4c8d-aa72-6793c14e8931,2025-03-24 05:00:00+00:00,2025-03-24 05:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-034,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-1be36dd2e8ce96c6-8133,MARKET,SELL,5.032,IOC,False,False,5.032,TAKER,2011.21,0.0,['4.04816349 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,27ca974a-507e-4e50-b51f-e7f0410b3916,2025-03-26 15:00:00+00:00,2025-03-26 15:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-035,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-c6bcaba3e6251a2f-8226,MARKET,SELL,5.042,IOC,False,False,5.042,TAKER,2024.81,0.0,['4.08363681 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9579bc2d-7cb0-4872-879e-bac39174f4dd,2025-03-27 14:00:00+00:00,2025-03-27 14:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-036,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-166aae9b2bba4725-8534,MARKET,BUY,5.042,IOC,False,False,5.042,TAKER,1813.38,0.0,['3.65722478 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1a8219f7-64d6-46d4-9243-ef9ea25e7325,2025-03-30 19:00:00+00:00,2025-03-30 19:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-037,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-418208c8672d4517-8687,MARKET,BUY,5.698,IOC,False,False,5.698,TAKER,1884.49,0.0,['4.29512961 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,04406f5d-c2ba-4642-afe2-85e9344fbe31,2025-04-01 09:00:00+00:00,2025-04-01 09:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-038,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-7c5899f9b8debd9c-8700,MARKET,SELL,5.698,IOC,False,False,5.698,TAKER,1864.85,0.0,['4.25036612 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1bf1740a-009f-4f7d-b37a-54d45c77c0b6,2025-04-01 12:00:00+00:00,2025-04-01 12:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-039,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-61a0785d94a8d469-8717,MARKET,BUY,5.576,IOC,False,False,5.576,TAKER,1915.01,0.0,['4.27123830 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,020da00c-6ebb-4073-93bc-5896adec2309,2025-04-01 16:00:00+00:00,2025-04-01 16:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-040,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-d971063cbb8e1d08-8754,MARKET,SELL,5.576,IOC,False,False,5.576,TAKER,1891.71,0.0,['4.21926998 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,20a7a60d-4bcf-42c5-bbd3-db13b35b9505,2025-04-02 01:00:00+00:00,2025-04-02 01:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-041,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-5f1814adf115456e-8843,MARKET,SELL,5.913,IOC,False,False,5.913,TAKER,1794.1,0.0,['4.24340532 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,bf95d546-542c-42cc-ba8f-2671aa1c3645,2025-04-02 23:00:00+00:00,2025-04-02 23:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-042,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-db03d90a2d024c78-8852,MARKET,BUY,5.913,IOC,False,False,5.913,TAKER,1825.37,0.0,['4.31736512 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,efcd3315-b220-43a2-95f5-386571e08467,2025-04-03 01:00:00+00:00,2025-04-03 01:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-043,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-67618609e2c90f56-8909,MARKET,BUY,5.901,IOC,False,False,5.901,TAKER,1781.42,0.0,['4.20486377 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c06ecdbc-1a21-45c8-9b5b-6cc3c72f7937,2025-04-03 15:00:00+00:00,2025-04-03 15:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-044,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-ba3616c3c1056097-8990,MARKET,SELL,5.901,IOC,False,False,5.901,TAKER,1783.16,0.0,['4.20897086 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,60a35133-7fdb-401e-944c-c1ceaf284267,2025-04-04 11:00:00+00:00,2025-04-04 11:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-045,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-7c13c215a52ab60e-9960,MARKET,SELL,6.286,IOC,False,False,6.286,TAKER,1672.63,0.0,['4.20566087 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,209592d5-f52b-4c64-9e0a-0985f5a2dc3b,2025-04-14 14:00:00+00:00,2025-04-14 14:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-046,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-45db050ee4f67753-9965,MARKET,BUY,6.286,IOC,False,False,6.286,TAKER,1626.96,0.0,['4.09082822 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ab3b6764-79a5-4d3c-9177-3e23e559c158,2025-04-14 15:00:00+00:00,2025-04-14 15:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-047,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-06d7dfcecf11dc7a-10170,MARKET,SELL,6.804,IOC,False,False,6.804,TAKER,1565.59,0.0,['4.26090974 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6cd8af2d-89c0-4274-b115-415d980b50ec,2025-04-16 18:00:00+00:00,2025-04-16 18:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-048,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-2d6311d4f8c1e816-10175,MARKET,BUY,6.804,IOC,False,False,6.804,TAKER,1588.16,0.0,['4.32233626 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8268e2c8-11d6-4899-a36c-90b4cd34202f,2025-04-16 19:00:00+00:00,2025-04-16 19:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-049,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-f914e5c0dc81c4aa-11015,MARKET,SELL,5.979,IOC,False,False,5.979,TAKER,1768.11,0.0,['4.22861188 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,64c17431-7f9e-47be-9f4d-7b897ee4b2cf,2025-04-25 13:00:00+00:00,2025-04-25 13:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-050,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-3b5ad5441d8be856-11024,MARKET,BUY,5.979,IOC,False,False,5.979,TAKER,1805.7,0.0,['4.31851212 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,254d1f88-3f1f-4216-87e4-53feba9bb1c2,2025-04-25 15:00:00+00:00,2025-04-25 15:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-051,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-602212d8f0e8bacf-11165,MARKET,SELL,5.770,IOC,False,False,5.770,TAKER,1812.02,0.0,['4.18214216 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6f803cab-bbcc-4284-95f7-bde8c287ad4b,2025-04-27 02:00:00+00:00,2025-04-27 02:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-052,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-7a94c67029efc12c-11334,MARKET,BUY,5.770,IOC,False,False,5.770,TAKER,1785.11,0.0,['4.12003388 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,49752144-e62e-4ef4-a20b-3375312ed0d1,2025-04-28 20:00:00+00:00,2025-04-28 20:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-053,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-a209185012a36e2d-11407,MARKET,SELL,5.777,IOC,False,False,5.777,TAKER,1822.43,0.0,['4.21127124 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,cb054d23-4a02-42b4-b88d-8f9a9202c176,2025-04-29 14:00:00+00:00,2025-04-29 14:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-054,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-5b248f5d947a6b51-11587,MARKET,BUY,5.777,IOC,False,False,5.777,TAKER,1844.79,0.0,['4.26294073 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,89d396a1-62db-4e83-a159-074820d65f63,2025-05-01 11:00:00+00:00,2025-05-01 11:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-055,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-a0447151a4c0ead5-11600,MARKET,SELL,5.661,IOC,False,False,5.661,TAKER,1847.63,0.0,['4.18377337 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7f53c148-fa19-4b6b-b7e8-878b7e894c0c,2025-05-01 14:00:00+00:00,2025-05-01 14:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-056,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-327fb00a2fcbf82d-11609,MARKET,BUY,5.661,IOC,False,False,5.661,TAKER,1858.69,0.0,['4.20881764 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d8199be3-a1e8-46c8-8364-13213652aac5,2025-05-01 16:00:00+00:00,2025-05-01 16:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-057,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-a2885255bb8e3c8e-11973,MARKET,SELL,5.779,IOC,False,False,5.779,TAKER,1803.81,0.0,['4.16968720 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3f0278ac-d001-4e91-beb4-b653a3975e1c,2025-05-05 11:00:00+00:00,2025-05-05 11:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-058,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-ce19ff5224ad8ede-12006,MARKET,BUY,5.779,IOC,False,False,5.779,TAKER,1815.65,0.0,['4.19705654 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,41753223-da4b-4e82-a549-9c6543f703ac,2025-05-05 19:00:00+00:00,2025-05-05 19:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-059,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-4e69dce16ac064e3-12279,MARKET,SELL,5.065,IOC,False,False,5.065,TAKER,2050.56,0.0,['4.15443456 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ea8821f4-844a-4d94-9ce2-650ea4cac11d,2025-05-08 15:00:00+00:00,2025-05-08 15:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-060,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-22784ee4801cac18-12284,MARKET,BUY,5.065,IOC,False,False,5.065,TAKER,2049.8,0.0,['4.15289480 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2fcafc27-5c1b-44af-850a-853a8c1391fd,2025-05-08 16:00:00+00:00,2025-05-08 16:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-061,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-3bba081e86820c45-12512,MARKET,SELL,4.101,IOC,False,False,4.101,TAKER,2531.81,0.0,['4.15318112 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,dd6c1572-7012-432e-a39f-8de29b0cc255,2025-05-11 01:00:00+00:00,2025-05-11 01:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-062,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-4f9beb13a70da152-12636,MARKET,BUY,4.101,IOC,False,False,4.101,TAKER,2576.72,0.0,['4.22685149 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,02e7ccd4-2fd4-49ba-8c36-016d8223e7a5,2025-05-12 08:00:00+00:00,2025-05-12 08:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-063,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-1169a1283ea6041a-13253,MARKET,SELL,4.179,IOC,False,False,4.179,TAKER,2461.59,0.0,['4.11479384 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3aa5869e-6744-4195-9f0f-e389cf88c118,2025-05-18 18:00:00+00:00,2025-05-18 18:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-064,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-03e7f4448781b95a-13349,MARKET,BUY,4.179,IOC,False,False,4.179,TAKER,2488.87,0.0,['4.16039509 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b8831337-7d7a-4b52-8d04-24cfd47dbfd8,2025-05-19 18:00:00+00:00,2025-05-19 18:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-065,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-e1c4dba33ab0516c-13501,MARKET,SELL,4.031,IOC,False,False,4.031,TAKER,2537.0,0.0,['4.09065880 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6c5fc2a4-26c6-4cc7-a7fe-9ccce16547f1,2025-05-21 08:00:00+00:00,2025-05-21 08:00:00+00:00
BACKTESTER-001,QuantBT-001-001,ETHUSDT-PERP.BINANCE,BINANCE-1-066,ETHUSDT-PERP.BINANCE-QuantBT-001-001,BINANCE-001,T-7af518f3a8acbbf5-13538,MARKET,BUY,4.031,IOC,False,False,4.031,TAKER,2471.5,0.0,['3.98504660 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6def0743-fec3-4aac-a0ae-ff252a32c91c,2025-05-21 17:00:00+00:00,2025-05-21 17:00:00+00:00
