total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
90818.08710847,0.00000000,90818.08710847,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
90799.92327261,1589.33563740,89210.58763521,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1589.33563740', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
91225.18169474,0.00000000,91225.18169474,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
91206.93671053,1596.43611855,89610.50059198,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1596.43611855', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
91009.40792853,0.00000000,91009.40792853,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
90991.20573467,1592.69196240,89398.51377227,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1592.69196240', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
90908.65355111,0.00000000,90908.65355111,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
90890.47169537,1590.91237690,89299.55931847,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1590.91237690', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
91713.87185784,0.00000000,91713.87185784,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
91695.52923908,1604.97914115,90090.55009793,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1604.97914115', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
92541.76668991,0.00000000,92541.76668991,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
92523.25812499,1619.49943015,90903.75869484,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1619.49943015', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
90977.50500235,0.00000000,90977.50500235,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
90959.30938729,1592.11631810,89367.19306919,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1592.11631810', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
90629.89448429,0.00000000,90629.89448429,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
90611.76833204,1586.03832170,89025.73001034,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1586.03832170', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
90038.33814699,0.00000000,90038.33814699,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
90020.33068651,1575.65279200,88444.67789451,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1575.65279200', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
89174.81244280,0.00000000,89174.81244280,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
89156.97766840,1560.54276000,87596.43490840,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1560.54276000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
88869.98311100,0.00000000,88869.98311100,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
88852.20912100,1555.22412500,87296.98499600,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1555.22412500', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
87546.59019900,0.00000000,87546.59019900,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
87529.08057504,1532.09209650,85996.98847854,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1532.09209650', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86567.58475666,0.00000000,86567.58475666,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86550.27130344,1514.92715640,85035.34414704,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1514.92715640', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86126.40209294,0.00000000,86126.40209294,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86109.17649140,1507.24013475,84601.93635665,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1507.24013475', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
85313.17092650,0.00000000,85313.17092650,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
85296.10826306,1492.98305100,83803.12521206,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1492.98305100', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
84563.57639637,0.00000000,84563.57639637,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
84546.66391925,1479.84174800,83066.82217125,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1479.84174800', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
84494.01527232,0.00000000,84494.01527232,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
84477.11624160,1478.66518800,82998.45105360,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1478.66518800', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
85036.26318029,0.00000000,85036.26318029,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
85019.25567243,1488.15693775,83531.09873468,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1488.15693775', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
84936.79755529,0.00000000,84936.79755529,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
84919.80997835,1486.41298260,83433.39699575,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1486.41298260', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
84323.75158569,0.00000000,84323.75158569,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
84306.88701467,1475.64996425,82831.23705042,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1475.64996425', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
84022.99874587,0.00000000,84022.99874587,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
84006.19429838,1470.38915520,82535.80514318,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1470.38915520', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
85258.17012008,0.00000000,85258.17012008,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
85241.11878030,1491.99223040,83749.12654990,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1491.99223040', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
85393.10571816,0.00000000,85393.10571816,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
85376.02695300,1494.39195150,83881.63500150,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1494.39195150', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
87898.83867510,0.00000000,87898.83867510,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
87881.25899018,1538.22243050,86343.03655968,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1538.22243050', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
87258.18700518,0.00000000,87258.18700518,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
87240.73538734,1527.01656135,85713.71882599,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1527.01656135', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86307.90699519,0.00000000,86307.90699519,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86290.64533689,1510.39510125,84780.25023564,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1510.39510125', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
85589.81471559,0.00000000,85589.81471559,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
85572.69678818,1497.81864820,84074.87813998,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1497.81864820', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
87402.67048200,0.00000000,87402.67048200,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
87385.18982899,1529.55713820,85855.63269079,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1529.55713820', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
88394.23275123,0.00000000,88394.23275123,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
88376.55356992,1546.92836480,86829.62520512,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1546.92836480', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
87260.59755514,0.00000000,87260.59755514,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
87243.14545929,1527.05838705,85716.08707224,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1527.05838705', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86848.96156646,0.00000000,86848.96156646,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86831.59204646,1519.83300000,85311.75904646,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1519.83300000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86450.38056787,0.00000000,86450.38056787,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86433.09050767,1512.88026750,84920.21024017,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1512.88026750', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86504.00771627,0.00000000,86504.00771627,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86486.70658085,1513.84934925,84972.85723160,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1513.84934925', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
89969.67454325,0.00000000,89969.67454325,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
89951.68028137,1574.49791450,88377.18236687,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1574.49791450', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
91464.31542273,0.00000000,91464.31542273,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
91446.02235573,1600.64336250,89845.37899323,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1600.64336250', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
90550.32531747,0.00000000,90550.32531747,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
90532.21525975,1584.63005085,88947.58520890,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1584.63005085', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
90602.81231498,0.00000000,90602.81231498,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
90584.69168679,1585.55496680,88999.13671999,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1585.55496680', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
90139.79223844,0.00000000,90139.79223844,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
90121.76445830,1577.43076225,88544.33369605,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1577.43076225', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
89959.12751497,0.00000000,89959.12751497,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
89941.13578856,1574.27606070,88366.85972786,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1574.27606070', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
89049.15914797,0.00000000,89049.15914797,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
89031.34941593,1558.35155350,87472.99786243,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1558.35155350', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
87600.73649857,0.00000000,87600.73649857,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
87583.21651837,1532.99826750,86050.21825087,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1532.99826750', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
87406.82711581,0.00000000,87406.82711581,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
87389.34545771,1529.64508410,85859.70037361,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1529.64508410', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86325.66434685,0.00000000,86325.66434685,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86308.39905146,1510.71334680,84797.68570466,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1510.71334680', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86221.70230976,0.00000000,86221.70230976,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86204.45770484,1508.90293015,84695.55477469,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1508.90293015', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
86167.90687052,0.00000000,86167.90687052,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
86150.67346815,1507.92270755,84642.75076060,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1507.92270755', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
91681.16424811,0.00000000,91681.16424811,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
91662.82795349,1604.42577890,90058.40217459,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1604.42577890', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
91530.40618293,0.00000000,91530.40618293,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
91512.10005533,1601.78616500,89910.31389033,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1601.78616500', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
91133.51571668,0.00000000,91133.51571668,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
91115.28882304,1594.85319315,89520.43562989,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1594.85319315', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
90309.01081599,0.00000000,90309.01081599,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
90290.94932128,1580.38078730,88710.56853398,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1580.38078730', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
91060.75060535,0.00000000,91060.75060535,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
91042.53815037,1593.58981040,89448.94833997,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1593.58981040', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
91378.24271194,0.00000000,91378.24271194,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
91359.96737344,1599.09211875,89760.87525469,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1599.09211875', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
90824.83760944,0.00000000,90824.83760944,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
90806.67252944,1589.44450000,89217.22802944,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1589.44450000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
92635.29416876,0.00000000,92635.29416876,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
92616.76699196,1621.12797000,90995.63902196,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1621.12797000', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
92589.29587902,0.00000000,92589.29587902,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
92570.77814401,1620.30181355,90950.47633046,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1620.30181355', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
91571.95202243,0.00000000,91571.95202243,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
91553.63796953,1602.47962840,89951.15834113,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1602.47962840', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
92209.25282041,0.00000000,92209.25282041,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
92190.81122471,1613.63962410,90577.17160061,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1613.63962410', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
91974.76604207,0.00000000,91974.76604207,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
91956.37137371,1609.53348150,90346.83789221,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1609.53348150', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
96216.29874173,0.00000000,96216.29874173,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
96197.05589607,1683.74899560,94513.30690047,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1683.74899560', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
96341.78326607,0.00000000,96341.78326607,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
96322.51506466,1685.96762320,94636.54744146,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1685.96762320', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
95680.71947186,0.00000000,95680.71947186,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
95661.58321386,1674.42257500,93987.16063886,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1674.42257500', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
95696.85010842,0.00000000,95696.85010842,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
95677.71059832,1674.70713410,94003.00346422,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1674.70713410', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
94573.23619590,0.00000000,94573.23619590,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
94554.32148488,1655.03721425,92899.28427063,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1655.03721425', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
93226.01854799,0.00000000,93226.01854799,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
93207.37321786,1631.46638655,91575.90683131,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1631.46638655', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
91543.44441748,0.00000000,91543.44441748,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
91525.13620348,1601.96872500,89923.16747848,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1601.96872500', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
90891.89438439,0.00000000,90891.89438439,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
90873.71622075,1590.58931850,89283.12690225,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1590.58931850', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
88719.53461736,0.00000000,88719.53461736,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
88701.79096700,1552.56940650,87149.22156050,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1552.56940650', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
88640.84650388,0.00000000,88640.84650388,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
88623.11849718,1551.20058660,87071.91791058,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1551.20058660', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
87902.50786984,0.00000000,87902.50786984,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
87884.92750542,1538.28188640,86346.64561902,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1538.28188640', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
89500.33799617,0.00000000,89500.33799617,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
89482.43782666,1566.26483230,87916.17299436,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1566.26483230', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
89726.36773321,0.00000000,89726.36773321,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
89708.42248147,1570.20952690,88138.21295457,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1570.20952690', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
88871.76128430,0.00000000,88871.76128430,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
88853.98724899,1555.22808945,87298.75915954,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1555.22808945', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
88537.06644282,0.00000000,88537.06644282,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
88519.35884783,1549.41456180,86969.94428603,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1549.41456180', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
90056.21897692,0.00000000,90056.21897692,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
90038.20813624,1575.94855950,88462.25957674,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1575.94855950', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
96766.45686190,0.00000000,96766.45686190,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
96747.10386916,1693.38686440,95053.71700476,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1693.38686440', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
95248.03938849,0.00000000,95248.03938849,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
95228.98965403,1666.85176560,93562.13788843,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1666.85176560', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
95460.07162685,0.00000000,95460.07162685,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
95440.98030085,1670.49102500,93770.48927585,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1670.49102500', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
94105.50784293,0.00000000,94105.50784293,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
94086.68700775,1646.82307790,92439.86392985,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1646.82307790', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
